id	em[keV]	xm[cm]	ym[cm]	zm[cm]	xdm[cm]	ydm[cm]	zdm[cm]
6334	6.196912000e+03	-8.596000000e-01	-1.823600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6335	3.261947000e+03	1.142597631e+05	2.188315769e+05	3.310000000e+06	1.005300000e-01	1.925300000e-01	-9.761300000e-01
6336	1.817946000e+03	4.702600000e-01	5.079500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6337	6.409685000e+03	-4.320000000e-02	5.012300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6338	3.696289000e+03	-6.352000000e-02	1.731500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6339	3.890146000e+03	-5.610400000e-01	-9.666000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6340	5.838078000e+03	-1.946700000e-01	-4.537000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6341	1.415716000e+03	5.760709682e+05	-6.427634984e+05	3.310000000e+06	3.546400000e-01	-3.957000000e-01	-8.471400000e-01
6342	4.545100000e+03	-6.724700000e-01	1.900000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6343	8.910789000e+03	-7.722630099e+04	3.528207447e+04	3.310000000e+06	-6.908000000e-02	3.156000000e-02	-9.971100000e-01
6345	2.139578000e+03	-1.166400000e-01	5.656200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6346	1.705100000e+02	3.179900000e-01	-8.442500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6347	3.085391000e+03	5.994000000e-01	-3.625100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6348	1.482916000e+03	4.800500000e-01	4.341900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6349	7.453171000e+03	-1.963700000e-01	-2.204500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6350	1.882246000e+03	3.738300000e-01	8.784700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6351	4.675555000e+03	-7.580800000e-01	3.941000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6352	9.807017000e+03	-4.859900000e-01	3.828100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6353	5.776338000e+03	3.982300000e-01	-5.583000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6354	1.515740000e+02	6.274433246e+05	3.189550676e+05	3.310000000e+06	4.719700000e-01	2.399200000e-01	-8.483400000e-01
6355	7.282625000e+03	9.465500000e-01	2.373200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6356	1.780376000e+03	6.923000000e-01	-4.774100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6357	1.524896000e+03	1.742765824e+05	-5.915881878e+04	3.310000000e+06	4.528900000e-01	-1.537400000e-01	-8.782100000e-01
6358	7.972903000e+03	-6.008800000e-01	-7.594400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6359	7.211385000e+03	-1.513100000e-01	6.536300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6360	8.489496000e+03	-6.105000000e-01	-5.634800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6361	5.408727000e+03	3.221700000e-01	9.013700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6362	8.276878000e+03	-5.154000000e-01	2.255000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6363	1.784283000e+03	-2.260817776e+05	-2.095070683e+05	3.310000000e+06	-1.766100000e-01	-1.636600000e-01	-9.705800000e-01
6364	4.563976000e+03	1.487900000e-01	3.657000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6365	5.561063000e+03	-2.600800000e-01	9.366400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6366	6.475991000e+03	7.339200000e-01	2.227600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6367	7.886024000e+03	-8.516900000e-01	-4.236500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6368	1.509034000e+03	-1.013872725e+05	-3.127881650e+05	3.310000000e+06	-1.852400000e-01	-5.714800000e-01	-7.994300000e-01
6369	8.104167000e+03	1.248600000e-01	-8.015700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6370	7.457914000e+03	7.779700000e-01	-2.874900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6371	3.219161000e+03	-2.539300000e-01	-3.031700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6372	8.730340000e+03	7.483600000e-01	-6.403300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6373	5.744871000e+03	4.064400000e-01	4.891300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6374	2.894213000e+03	4.233000000e-01	-7.198300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6375	6.641147000e+03	-1.431500000e-01	2.201900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6376	5.322560000e+03	6.731500000e-01	-4.466000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6377	4.013792000e+03	3.346600000e-01	-8.373900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6379	3.071461000e+03	-4.036800000e-01	-2.118500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6380	6.933545000e+03	1.531000000e-01	7.616400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6381	2.532903000e+03	6.247800000e-01	-3.660900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6382	1.537352000e+03	-3.088300000e-01	6.050200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6383	8.731079000e+03	-3.296200000e-01	-6.827900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6384	2.944188000e+03	2.828000000e-01	4.553600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6385	5.571116000e+03	-6.019100000e-01	5.047000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6386	5.075670000e+03	7.588496327e+04	1.009003224e+04	3.310000000e+06	1.495800000e-01	1.989000000e-02	-9.885500000e-01
6387	2.675109000e+03	-1.670000000e-03	-8.036800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6388	7.257406000e+03	-2.681500000e-01	-3.788600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6389	4.325829000e+03	-1.058000000e-02	-4.973200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6390	6.132292000e+03	-1.774000000e-01	-9.512900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6392	3.920931000e+03	-1.964600000e-01	5.071900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6393	3.065344000e+03	4.949500000e-01	8.729000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6394	9.296363000e+03	7.298500000e-01	-9.581000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6395	4.075507000e+03	6.242300000e-01	-3.246000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6396	1.572289000e+03	-7.824100000e-01	5.711800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6397	7.731151000e+03	-6.968700000e-01	-4.478000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6398	2.738455000e+03	3.089400000e-01	-5.486200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6399	4.591829000e+03	2.653000000e-02	4.387900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6400	5.604585000e+03	-8.046000000e-02	3.449800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6401	8.470900000e+01	1.813475488e+06	-2.876021080e+06	3.310000000e+06	-5.878900000e-01	7.935300000e-01	-1.571300000e-01
6402	1.194806000e+03	7.604400000e-01	-6.142000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6403	4.861352000e+03	3.391700000e-01	1.107800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6404	9.816748000e+03	-1.617700000e-01	6.360700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6405	8.112849000e+03	-6.008700000e-01	4.962400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6406	5.109990000e+02	6.090219978e+05	-1.069059141e+06	3.310000000e+06	-1.654000000e-02	-4.738800000e-01	-8.804400000e-01
6407	8.526358000e+03	-5.634600000e-01	-3.173500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6408	4.563900000e+03	-4.824058922e+04	-4.912199922e+04	3.310000000e+06	-1.142300000e-01	-1.163200000e-01	-9.866200000e-01
6409	5.037417000e+03	5.364000000e-01	6.042700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6410	6.967060000e+02	2.574900000e-01	-5.454600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6411	2.535642000e+03	-1.388349160e+03	-2.299519890e+03	3.310000000e+06	-2.464000000e-02	-4.083000000e-02	-9.988600000e-01
6412	7.060382000e+03	7.521400000e-01	3.977600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6413	7.397420000e+03	-4.929300000e-01	-2.012900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6414	1.191531000e+03	-3.054500000e-01	5.617700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6415	3.627057000e+03	-4.663700000e-01	-8.009800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6416	9.191370000e+02	-5.793400000e-01	-5.166500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6417	2.019070000e+02	-1.013343467e+05	2.106642450e+03	3.310000000e+06	5.050400000e-01	-6.823400000e-01	-5.285200000e-01
6418	1.370439000e+03	1.691467919e+05	7.281504043e+04	3.310000000e+06	3.778400000e-01	1.626500000e-01	-9.114700000e-01
6419	5.109990000e+02	-4.424521942e+06	-3.073581673e+05	3.310000000e+06	-8.126900000e-01	-1.363700000e-01	-5.665100000e-01
6420	9.824461000e+03	9.578600000e-01	1.034600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6421	1.313725000e+03	2.727900000e-01	-1.742600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6422	6.641107000e+03	-2.466400000e-01	7.516400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6423	5.724159000e+03	3.726000000e-02	-3.214400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6424	7.418408000e+03	5.399500000e-01	-4.228000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6425	5.903460000e+02	-5.767600000e-01	3.495800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6426	5.517372000e+03	-7.534300000e-01	-5.212500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6427	3.416637000e+03	-8.500400000e-01	-8.858000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6428	5.740209000e+03	3.961000000e-01	-5.730000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6429	8.015822000e+03	-1.192800000e-01	-6.021600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6430	3.605346000e+03	1.710700000e-01	6.121000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6431	7.554560000e+02	-5.990200000e-01	-5.032000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6432	6.675170000e+02	-5.531800000e-01	8.663000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6433	9.698337000e+03	-3.389700000e-01	4.915500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6434	8.880909000e+03	-7.459200000e-01	-2.660600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6435	5.278050000e+03	9.611000000e-02	-2.559100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6436	6.392892000e+03	-7.823000000e-02	-9.613100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6437	8.356428000e+03	3.917800000e-01	6.849900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6438	7.780849000e+03	1.154100000e-01	-6.311000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6439	9.153910000e+03	2.824400000e-01	-6.106800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6440	1.689270000e+03	8.926000000e-02	2.505300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6441	7.698540000e+03	-3.400400000e-01	8.193800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6442	1.300770000e+02	1.081266602e+06	1.370827101e+06	3.310000000e+06	2.748400000e-01	-1.519700000e-01	-9.494000000e-01
6443	3.244233000e+03	4.041000000e-02	-3.362200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6444	4.049227000e+03	-1.765700000e-01	-2.124100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6446	2.070162000e+03	-6.726600000e-01	1.826300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6447	8.875970000e+02	-4.494551816e+04	2.127157371e+05	3.310000000e+06	-1.541200000e-01	7.293900000e-01	-6.665100000e-01
6448	9.503422000e+03	-5.790000000e-03	-3.089000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6450	3.186515000e+03	4.618500000e-01	-1.651000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6451	1.494713000e+03	-1.676200000e-01	-7.239800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6452	4.780688000e+03	-5.713500000e-01	-7.866400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6453	7.823907000e+03	-6.810800000e-01	-3.421100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6454	5.421415000e+03	6.468000000e-02	-1.526700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6455	4.490287000e+03	-4.752100000e-01	-8.333600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6456	4.195888000e+03	3.759800000e-01	9.038600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6457	1.147479000e+03	1.160367097e+06	-4.712773402e+05	3.310000000e+06	5.003700000e-01	-2.032200000e-01	-8.416200000e-01
6458	6.137697000e+03	1.546500000e-01	-8.662500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6459	4.354632000e+03	-5.149000000e-02	7.234800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6460	3.515680000e+03	-8.760400000e-01	1.345600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6461	3.112757000e+03	-7.526600000e-01	3.794500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6462	2.260284000e+03	7.131700000e-01	-2.587200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6463	4.761936000e+03	2.275600000e-01	-1.486500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6464	9.015151000e+03	-3.507300000e-01	-3.572200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6465	2.000140000e+03	-5.704500000e-01	-4.424300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6466	2.585430000e+02	-2.288760739e+05	-8.308791033e+05	3.310000000e+06	3.598800000e-01	-8.484500000e-01	-3.881000000e-01
6467	5.943020000e+02	9.547187368e+04	-1.687075833e+06	3.310000000e+06	3.768000000e-02	-6.659000000e-01	-7.450900000e-01
6468	3.926801000e+03	-6.448000000e-02	6.415400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6469	9.393990000e+03	2.180200000e-01	-3.011400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6470	1.608190000e+03	-4.804500000e-01	-2.823500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6471	4.874660000e+03	-1.756552862e+05	1.059189126e+05	3.310000000e+06	-2.073300000e-01	1.250200000e-01	-9.702500000e-01
6472	7.678026000e+03	7.023400000e-01	-4.634300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6473	9.023841000e+03	-7.193100000e-01	-1.473100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6474	7.342230000e+02	-3.802000000e-01	5.097500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6475	1.391500000e+02	-3.441074745e+05	-4.737499583e+05	3.310000000e+06	1.126400000e-01	-7.375100000e-01	-6.658800000e-01
6476	9.667440000e+03	4.721000000e-01	-6.845400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6477	6.965071000e+03	-3.868300000e-01	1.112500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6478	8.602244000e+03	6.494500000e-01	-5.168400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6479	4.579982000e+03	-8.413200000e-01	2.718700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6480	5.482070000e+02	-2.428100000e-01	9.340500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6481	6.651720000e+02	-1.218000000e-01	5.627100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6482	3.188096000e+03	-6.812900000e-01	-1.633200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6483	4.137435000e+03	-3.748400000e-01	3.163700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6484	1.461352000e+03	6.329504011e+05	8.506147684e+05	3.310000000e+06	3.672500000e-01	4.935400000e-01	-7.883800000e-01
6485	9.803154000e+03	5.066700000e-01	5.776600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6486	4.721391000e+03	-8.297900000e-01	-3.460100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6487	7.092170000e+03	-5.037100000e-01	-3.920600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6488	2.092299000e+03	1.412600000e-01	6.994800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6489	9.957431000e+03	8.054700000e-01	5.420000000e-03	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6490	7.141178000e+03	2.929900000e-01	5.526800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6491	5.730094000e+03	3.501700000e-01	-1.002800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6492	4.192652000e+03	3.309800000e-01	9.036800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6493	3.714437000e+03	4.394286002e+04	-3.156613883e+05	3.310000000e+06	3.435000000e-02	-2.467600000e-01	-9.684700000e-01
6494	2.845882000e+03	-3.972300000e-01	-6.556600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6495	7.908053000e+03	-4.604400000e-01	3.339100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6496	9.151556000e+03	6.634900000e-01	-2.129200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6497	5.627550000e+03	1.220900000e-01	3.022300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6498	5.651036000e+03	3.640600000e-01	-7.268200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6499	1.593572000e+03	-1.961242127e+06	-3.305147421e+05	3.310000000e+06	-5.990600000e-01	-1.009500000e-01	-7.943200000e-01
6500	3.109825000e+03	-7.424200000e-01	-3.038300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6501	4.642885000e+03	2.352800000e-01	-5.163600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6502	3.134140000e+03	5.210000000e-01	-2.318900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6503	9.196060000e+02	1.867567204e+04	8.610149640e+05	3.310000000e+06	7.160000000e-02	9.812500000e-01	-1.789600000e-01
6504	4.736080000e+03	-3.891100000e-01	-5.344200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6505	5.554190000e+02	-8.206000000e-02	2.263500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6506	5.329526000e+03	-8.013400000e-01	-3.364900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6507	9.774330000e+03	-6.735700000e-01	-5.750100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6508	2.831529000e+03	3.469100000e-01	3.452700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6509	2.456264000e+03	-5.550197748e+04	-2.825460776e+04	3.310000000e+06	-8.365800000e-01	2.804200000e-01	-4.706300000e-01
6510	4.093754000e+03	2.929400000e-01	4.244000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
6511	2.392199000e+03	2.349158269e+05	2.856916951e+04	3.310000000e+06	2.543400000e-01	3.093000000e-02	-9.666200000e-01
6512	7.599694000e+03	-8.859500000e-01	4.242800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
