altitude[km]	mass_density[kg/m3]	N2[m-3]	O2[m-3]	O[m-3]	He[m-3]	H[m-3]	Ar[m-3]	N[m-3]	anomalous_oxygen[m-3]	NO[m-3]	Temperature[k]
1.709000e+02	5.694851e-10	8.099699e+15	6.656860e+14	5.891315e+15	1.165267e+13	8.624256e+11	7.949375e+12	9.154056e+12	7.875533e-11	2.393637e+12	6.782693e+02
1.710000e+02	5.670156e-10	8.060643e+15	6.618245e+14	5.874595e+15	1.164350e+13	8.608445e+11	7.892822e+12	9.171199e+12	8.410560e-11	2.383123e+12	6.784222e+02
1.711000e+02	5.645598e-10	8.021813e+15	6.579860e+14	5.857948e+15	1.163433e+13	8.592684e+11	7.836679e+12	9.188223e+12	8.980770e-11	2.372652e+12	6.785745e+02
1.712000e+02	5.621152e-10	7.983180e+15	6.541728e+14	5.841334e+15	1.162519e+13	8.577013e+11	7.780958e+12	9.205148e+12	9.588468e-11	2.362216e+12	6.787261e+02
1.713000e+02	5.596840e-10	7.944770e+15	6.503851e+14	5.824772e+15	1.161607e+13	8.561394e+11	7.725686e+12	9.221955e+12	1.023686e-10	2.351833e+12	6.788770e+02
1.714000e+02	5.572655e-10	7.906553e+15	6.466198e+14	5.808308e+15	1.160697e+13	8.545845e+11	7.670814e+12	9.238696e+12	1.092786e-10	2.341489e+12	6.790273e+02
1.715000e+02	5.548579e-10	7.868528e+15	6.428793e+14	5.791873e+15	1.159786e+13	8.530365e+11	7.616382e+12	9.255318e+12	1.166446e-10	2.331183e+12	6.791771e+02
1.716000e+02	5.524614e-10	7.830693e+15	6.391635e+14	5.775468e+15	1.158881e+13	8.514920e+11	7.562329e+12	9.271837e+12	1.244977e-10	2.320925e+12	6.793262e+02
1.717000e+02	5.500789e-10	7.793077e+15	6.354701e+14	5.759160e+15	1.157976e+13	8.499578e+11	7.508725e+12	9.288272e+12	1.328622e-10	2.310711e+12	6.794745e+02
1.718000e+02	5.477077e-10	7.755650e+15	6.318008e+14	5.742903e+15	1.157073e+13	8.484271e+11	7.455523e+12	9.304602e+12	1.417757e-10	2.300530e+12	6.796224e+02
1.719000e+02	5.453487e-10	7.718439e+15	6.281558e+14	5.726676e+15	1.156172e+13	8.469048e+11	7.402704e+12	9.320828e+12	1.512728e-10	2.290401e+12	6.797695e+02
1.720000e+02	5.430001e-10	7.681385e+15	6.245299e+14	5.710522e+15	1.155270e+13	8.453878e+11	7.350309e+12	9.336947e+12	1.613955e-10	2.280305e+12	6.799161e+02
1.721000e+02	5.406622e-10	7.644516e+15	6.209304e+14	5.694397e+15	1.154373e+13	8.438774e+11	7.298305e+12	9.352980e+12	1.721809e-10	2.270252e+12	6.800621e+02
1.722000e+02	5.383394e-10	7.607889e+15	6.173546e+14	5.678367e+15	1.153477e+13	8.423738e+11	7.246692e+12	9.368888e+12	1.836699e-10	2.260246e+12	6.802073e+02
1.723000e+02	5.360252e-10	7.571417e+15	6.138000e+14	5.662344e+15	1.152583e+13	8.408768e+11	7.195476e+12	9.384725e+12	1.959031e-10	2.250273e+12	6.803521e+02
1.724000e+02	5.337245e-10	7.535155e+15	6.102687e+14	5.646414e+15	1.151688e+13	8.393865e+11	7.144643e+12	9.400436e+12	2.089319e-10	2.240346e+12	6.804962e+02
1.725000e+02	5.314352e-10	7.499103e+15	6.067559e+14	5.630513e+15	1.150798e+13	8.379012e+11	7.094202e+12	9.416056e+12	2.228085e-10	2.230460e+12	6.806396e+02
1.726000e+02	5.291551e-10	7.463171e+15	6.032709e+14	5.614684e+15	1.149909e+13	8.364225e+11	7.044124e+12	9.431567e+12	2.375845e-10	2.220612e+12	6.807825e+02
1.727000e+02	5.268883e-10	7.427477e+15	5.998041e+14	5.598904e+15	1.149022e+13	8.349504e+11	6.994447e+12	9.446968e+12	2.533178e-10	2.210809e+12	6.809248e+02
1.728000e+02	5.246317e-10	7.391960e+15	5.963601e+14	5.583153e+15	1.148135e+13	8.334832e+11	6.945126e+12	9.462260e+12	2.700682e-10	2.201039e+12	6.810665e+02
1.729000e+02	5.223865e-10	7.356620e+15	5.929388e+14	5.567472e+15	1.147249e+13	8.320227e+11	6.896199e+12	9.477476e+12	2.879020e-10	2.191318e+12	6.812075e+02
1.730000e+02	5.201529e-10	7.321483e+15	5.895375e+14	5.551840e+15	1.146367e+13	8.305701e+11	6.847636e+12	9.492580e+12	3.068790e-10	2.181634e+12	6.813480e+02
1.731000e+02	5.179302e-10	7.286521e+15	5.861585e+14	5.536257e+15	1.145485e+13	8.291208e+11	6.799434e+12	9.507553e+12	3.270837e-10	2.171991e+12	6.814879e+02
1.732000e+02	5.157179e-10	7.251732e+15	5.827994e+14	5.520723e+15	1.144607e+13	8.276780e+11	6.751577e+12	9.522451e+12	3.485881e-10	2.162384e+12	6.816272e+02
1.733000e+02	5.135167e-10	7.217116e+15	5.794646e+14	5.505259e+15	1.143728e+13	8.262417e+11	6.704115e+12	9.537235e+12	3.714652e-10	2.152821e+12	6.817659e+02
1.734000e+02	5.113265e-10	7.182699e+15	5.761493e+14	5.489822e+15	1.142851e+13	8.248132e+11	6.656980e+12	9.551903e+12	3.958083e-10	2.143299e+12	6.819040e+02
1.735000e+02	5.091472e-10	7.148453e+15	5.728535e+14	5.474454e+15	1.141978e+13	8.233881e+11	6.610233e+12	9.566495e+12	4.217104e-10	2.133812e+12	6.820415e+02
1.736000e+02	5.069776e-10	7.114377e+15	5.695772e+14	5.459113e+15	1.141104e+13	8.219691e+11	6.563818e+12	9.580953e+12	4.492767e-10	2.124362e+12	6.821785e+02
1.737000e+02	5.048190e-10	7.080468e+15	5.663243e+14	5.443840e+15	1.140232e+13	8.205580e+11	6.517749e+12	9.595312e+12	4.785829e-10	2.114959e+12	6.823148e+02
1.738000e+02	5.026716e-10	7.046754e+15	5.630905e+14	5.428616e+15	1.139364e+13	8.191518e+11	6.472021e+12	9.609574e+12	5.097783e-10	2.105587e+12	6.824506e+02
1.739000e+02	5.005349e-10	7.013208e+15	5.598778e+14	5.413459e+15	1.138498e+13	8.177517e+11	6.426669e+12	9.623699e+12	5.429336e-10	2.096263e+12	6.825858e+02
1.740000e+02	4.984088e-10	6.979854e+15	5.566818e+14	5.398328e+15	1.137628e+13	8.163562e+11	6.381615e+12	9.637781e+12	5.782079e-10	2.086969e+12	6.827205e+02
1.741000e+02	4.962917e-10	6.946638e+15	5.535088e+14	5.383245e+15	1.136763e+13	8.149670e+11	6.336919e+12	9.651708e+12	6.157069e-10	2.077716e+12	6.828546e+02
1.742000e+02	4.941864e-10	6.913613e+15	5.503564e+14	5.368229e+15	1.135902e+13	8.135840e+11	6.292554e+12	9.665516e+12	6.555941e-10	2.068509e+12	6.829880e+02
1.743000e+02	4.920908e-10	6.880750e+15	5.472224e+14	5.353259e+15	1.135037e+13	8.122055e+11	6.248516e+12	9.679240e+12	6.980042e-10	2.059332e+12	6.831210e+02
1.744000e+02	4.900050e-10	6.848049e+15	5.441067e+14	5.338336e+15	1.134177e+13	8.108348e+11	6.204804e+12	9.692845e+12	7.430598e-10	2.050198e+12	6.832534e+02
1.745000e+02	4.879304e-10	6.815536e+15	5.410135e+14	5.323460e+15	1.133318e+13	8.094686e+11	6.161439e+12	9.706367e+12	7.909891e-10	2.041099e+12	6.833852e+02
1.746000e+02	4.858646e-10	6.783184e+15	5.379361e+14	5.308608e+15	1.132463e+13	8.081084e+11	6.118381e+12	9.719767e+12	8.419360e-10	2.032037e+12	6.835165e+02
1.747000e+02	4.838099e-10	6.750990e+15	5.348809e+14	5.293843e+15	1.131605e+13	8.067529e+11	6.075664e+12	9.733046e+12	8.960533e-10	2.023018e+12	6.836472e+02
1.748000e+02	4.817648e-10	6.718955e+15	5.318434e+14	5.279124e+15	1.130751e+13	8.054047e+11	6.033251e+12	9.746256e+12	9.536038e-10	2.014033e+12	6.837773e+02
1.749000e+02	4.797296e-10	6.687103e+15	5.288236e+14	5.264429e+15	1.129899e+13	8.040596e+11	5.991151e+12	9.759309e+12	1.014734e-09	2.005086e+12	6.839069e+02
1.750000e+02	4.777041e-10	6.655407e+15	5.258234e+14	5.249780e+15	1.129048e+13	8.027220e+11	5.949360e+12	9.772293e+12	1.079699e-09	1.996180e+12	6.840360e+02
1.751000e+02	4.756898e-10	6.623892e+15	5.228426e+14	5.235197e+15	1.128197e+13	8.013903e+11	5.907899e+12	9.785153e+12	1.148720e-09	1.987303e+12	6.841646e+02
1.752000e+02	4.736838e-10	6.592507e+15	5.198813e+14	5.220658e+15	1.127349e+13	8.000615e+11	5.866733e+12	9.797889e+12	1.222020e-09	1.978476e+12	6.842925e+02
1.753000e+02	4.716869e-10	6.561277e+15	5.169350e+14	5.206163e+15	1.126503e+13	7.987401e+11	5.825880e+12	9.810537e+12	1.299911e-09	1.969678e+12	6.844199e+02
1.754000e+02	4.697017e-10	6.530249e+15	5.140080e+14	5.191714e+15	1.125657e+13	7.974246e+11	5.785328e+12	9.823079e+12	1.382627e-09	1.960917e+12	6.845468e+02
1.755000e+02	4.677244e-10	6.499349e+15	5.110978e+14	5.177308e+15	1.124816e+13	7.961134e+11	5.745062e+12	9.835495e+12	1.470502e-09	1.952189e+12	6.846732e+02
1.756000e+02	4.657572e-10	6.468600e+15	5.082084e+14	5.162967e+15	1.123972e+13	7.948082e+11	5.705126e+12	9.847821e+12	1.563796e-09	1.943505e+12	6.847990e+02
1.757000e+02	4.637995e-10	6.438026e+15	5.053359e+14	5.148649e+15	1.123130e+13	7.935086e+11	5.665470e+12	9.860021e+12	1.662872e-09	1.934855e+12	6.849243e+02
1.758000e+02	4.618515e-10	6.407602e+15	5.024818e+14	5.134395e+15	1.122292e+13	7.922134e+11	5.626107e+12	9.872111e+12	1.768066e-09	1.926240e+12	6.850490e+02
1.759000e+02	4.599132e-10	6.377352e+15	4.996443e+14	5.120165e+15	1.121453e+13	7.909240e+11	5.587032e+12	9.884112e+12	1.879768e-09	1.917662e+12	6.851732e+02
1.760000e+02	4.579832e-10	6.347224e+15	4.968250e+14	5.105999e+15	1.120615e+13	7.896402e+11	5.548253e+12	9.895984e+12	1.998333e-09	1.909120e+12	6.852969e+02
1.761000e+02	4.560631e-10	6.317268e+15	4.940202e+14	5.091875e+15	1.119784e+13	7.883607e+11	5.509748e+12	9.907764e+12	2.124218e-09	1.900617e+12	6.854202e+02
1.762000e+02	4.541522e-10	6.287459e+15	4.912373e+14	5.077795e+15	1.118949e+13	7.870884e+11	5.471536e+12	9.919416e+12	2.257823e-09	1.892150e+12	6.855428e+02
1.763000e+02	4.522498e-10	6.257795e+15	4.884666e+14	5.063757e+15	1.118114e+13	7.858202e+11	5.433613e+12	9.930954e+12	2.399638e-09	1.883712e+12	6.856650e+02
1.764000e+02	4.503581e-10	6.228300e+15	4.857157e+14	5.049781e+15	1.117285e+13	7.845563e+11	5.395969e+12	9.942404e+12	2.550083e-09	1.875316e+12	6.857866e+02
1.765000e+02	4.484739e-10	6.198948e+15	4.829807e+14	5.035810e+15	1.116457e+13	7.832979e+11	5.358599e+12	9.953739e+12	2.709800e-09	1.866955e+12	6.859077e+02
1.766000e+02	4.466001e-10	6.169740e+15	4.802651e+14	5.021938e+15	1.115629e+13	7.820467e+11	5.321502e+12	9.964962e+12	2.879263e-09	1.858626e+12	6.860283e+02
1.767000e+02	4.447337e-10	6.140675e+15	4.775615e+14	5.008071e+15	1.114802e+13	7.807980e+11	5.284677e+12	9.976053e+12	3.058933e-09	1.850336e+12	6.861484e+02
1.768000e+02	4.428767e-10	6.111751e+15	4.748789e+14	4.994265e+15	1.113974e+13	7.795549e+11	5.248120e+12	9.987051e+12	3.249696e-09	1.842081e+12	6.862679e+02
1.769000e+02	4.410287e-10	6.082991e+15	4.722099e+14	4.980481e+15	1.113152e+13	7.783174e+11	5.211860e+12	9.997953e+12	3.451908e-09	1.833857e+12	6.863870e+02
1.770000e+02	4.391901e-10	6.054371e+15	4.695581e+14	4.966777e+15	1.112330e+13	7.770853e+11	5.175825e+12	1.000872e+13	3.666556e-09	1.825674e+12	6.865056e+02
1.771000e+02	4.373607e-10	6.025913e+15	4.669233e+14	4.953096e+15	1.111509e+13	7.758573e+11	5.140081e+12	1.001942e+13	3.894217e-09	1.817519e+12	6.866237e+02
1.772000e+02	4.355385e-10	5.997570e+15	4.643036e+14	4.939457e+15	1.110689e+13	7.746349e+11	5.104608e+12	1.002995e+13	4.135484e-09	1.809405e+12	6.867413e+02
1.773000e+02	4.337248e-10	5.969365e+15	4.617008e+14	4.925858e+15	1.109871e+13	7.734178e+11	5.069365e+12	1.004042e+13	4.391424e-09	1.801322e+12	6.868583e+02
1.774000e+02	4.319204e-10	5.941321e+15	4.591129e+14	4.912301e+15	1.109052e+13	7.722047e+11	5.034397e+12	1.005075e+13	4.662732e-09	1.793270e+12	6.869749e+02
1.775000e+02	4.301258e-10	5.913434e+15	4.565399e+14	4.898803e+15	1.108237e+13	7.709970e+11	4.999684e+12	1.006098e+13	4.950471e-09	1.785255e+12	6.870910e+02
1.776000e+02	4.283384e-10	5.885661e+15	4.539850e+14	4.885345e+15	1.107425e+13	7.697961e+11	4.965233e+12	1.007111e+13	5.255556e-09	1.777277e+12	6.872067e+02
1.777000e+02	4.265597e-10	5.858044e+15	4.514431e+14	4.871911e+15	1.106612e+13	7.685964e+11	4.931032e+12	1.008109e+13	5.578963e-09	1.769333e+12	6.873217e+02
1.778000e+02	4.247897e-10	5.830562e+15	4.489191e+14	4.858535e+15	1.105799e+13	7.674048e+11	4.897080e+12	1.009101e+13	5.921650e-09	1.761418e+12	6.874364e+02
1.779000e+02	4.230277e-10	5.803213e+15	4.464080e+14	4.845199e+15	1.104987e+13	7.662172e+11	4.863375e+12	1.010077e+13	6.284848e-09	1.753544e+12	6.875505e+02
1.780000e+02	4.212753e-10	5.776018e+15	4.439128e+14	4.831921e+15	1.104179e+13	7.650333e+11	4.829914e+12	1.011047e+13	6.669813e-09	1.745696e+12	6.876642e+02
1.781000e+02	4.195295e-10	5.748933e+15	4.414353e+14	4.818666e+15	1.103370e+13	7.638548e+11	4.796686e+12	1.012002e+13	7.077723e-09	1.737885e+12	6.877773e+02
1.782000e+02	4.177925e-10	5.722001e+15	4.389685e+14	4.805450e+15	1.102564e+13	7.626816e+11	4.763727e+12	1.012946e+13	7.510137e-09	1.730106e+12	6.878901e+02
1.783000e+02	4.160641e-10	5.695199e+15	4.365209e+14	4.792292e+15	1.101760e+13	7.615121e+11	4.730989e+12	1.013882e+13	7.968178e-09	1.722360e+12	6.880023e+02
1.784000e+02	4.143440e-10	5.668549e+15	4.340856e+14	4.779156e+15	1.100957e+13	7.603479e+11	4.698515e+12	1.014805e+13	8.453043e-09	1.714650e+12	6.881140e+02
1.785000e+02	4.126313e-10	5.642005e+15	4.316658e+14	4.766076e+15	1.100154e+13	7.591889e+11	4.666241e+12	1.015717e+13	8.967120e-09	1.706970e+12	6.882253e+02
1.786000e+02	4.109272e-10	5.615612e+15	4.292583e+14	4.753036e+15	1.099354e+13	7.580337e+11	4.634227e+12	1.016620e+13	9.511755e-09	1.699325e+12	6.883361e+02
1.787000e+02	4.092310e-10	5.589345e+15	4.268693e+14	4.740036e+15	1.098551e+13	7.568836e+11	4.602445e+12	1.017508e+13	1.008833e-08	1.691712e+12	6.884465e+02
1.788000e+02	4.075425e-10	5.563206e+15	4.244922e+14	4.727074e+15	1.097754e+13	7.557387e+11	4.570884e+12	1.018388e+13	1.069896e-08	1.684131e+12	6.885563e+02
1.789000e+02	4.058620e-10	5.537192e+15	4.221304e+14	4.714168e+15	1.096956e+13	7.545974e+11	4.539560e+12	1.019256e+13	1.134563e-08	1.676585e+12	6.886658e+02
1.790000e+02	4.041893e-10	5.511326e+15	4.197818e+14	4.701266e+15	1.096159e+13	7.534614e+11	4.508453e+12	1.020114e+13	1.203061e-08	1.669068e+12	6.887747e+02
1.791000e+02	4.025251e-10	5.485584e+15	4.174484e+14	4.688438e+15	1.095363e+13	7.523290e+11	4.477589e+12	1.020960e+13	1.275594e-08	1.661583e+12	6.888832e+02
1.792000e+02	4.008686e-10	5.459965e+15	4.151297e+14	4.675648e+15	1.094571e+13	7.512031e+11	4.446939e+12	1.021795e+13	1.352331e-08	1.654133e+12	6.889912e+02
1.793000e+02	3.992189e-10	5.434470e+15	4.128226e+14	4.662877e+15	1.093777e+13	7.500808e+11	4.416510e+12	1.022620e+13	1.433601e-08	1.646710e+12	6.890988e+02
1.794000e+02	3.975782e-10	5.409119e+15	4.105318e+14	4.650164e+15	1.092987e+13	7.489636e+11	4.386317e+12	1.023433e+13	1.519661e-08	1.639325e+12	6.892059e+02
1.795000e+02	3.959444e-10	5.383889e+15	4.082523e+14	4.637470e+15	1.092195e+13	7.478499e+11	4.356326e+12	1.024235e+13	1.610685e-08	1.631969e+12	6.893126e+02
1.796000e+02	3.943176e-10	5.358761e+15	4.059874e+14	4.624832e+15	1.091406e+13	7.467399e+11	4.326542e+12	1.025027e+13	1.707066e-08	1.624643e+12	6.894188e+02
1.797000e+02	3.927004e-10	5.333794e+15	4.037369e+14	4.612248e+15	1.090619e+13	7.456362e+11	4.296998e+12	1.025807e+13	1.809060e-08	1.617351e+12	6.895246e+02
1.798000e+02	3.910887e-10	5.308926e+15	4.015006e+14	4.599667e+15	1.089832e+13	7.445348e+11	4.267658e+12	1.026578e+13	1.917002e-08	1.610090e+12	6.896299e+02
1.799000e+02	3.894861e-10	5.284198e+15	3.992754e+14	4.587158e+15	1.089048e+13	7.434411e+11	4.238530e+12	1.027334e+13	2.031170e-08	1.602860e+12	6.897348e+02
1.800000e+02	3.878907e-10	5.259589e+15	3.970659e+14	4.574687e+15	1.088264e+13	7.423481e+11	4.209611e+12	1.028083e+13	2.152011e-08	1.595663e+12	6.898392e+02
1.801000e+02	3.863016e-10	5.235098e+15	3.948673e+14	4.562217e+15	1.087482e+13	7.412614e+11	4.180908e+12	1.028820e+13	2.279815e-08	1.588493e+12	6.899432e+02
1.802000e+02	3.847207e-10	5.210724e+15	3.926843e+14	4.549819e+15	1.086701e+13	7.401796e+11	4.152404e+12	1.029543e+13	2.415007e-08	1.581357e+12	6.900468e+02
1.803000e+02	3.831472e-10	5.186488e+15	3.905119e+14	4.537441e+15	1.085919e+13	7.390999e+11	4.124105e+12	1.030259e+13	2.558074e-08	1.574251e+12	6.901499e+02
1.804000e+02	3.815809e-10	5.162346e+15	3.883549e+14	4.525134e+15	1.085140e+13	7.380278e+11	4.096017e+12	1.030963e+13	2.709290e-08	1.567174e+12	6.902526e+02
1.805000e+02	3.800220e-10	5.138342e+15	3.862086e+14	4.512846e+15	1.084361e+13	7.369565e+11	4.068130e+12	1.031658e+13	2.869205e-08	1.560131e+12	6.903549e+02
1.806000e+02	3.784696e-10	5.114451e+15	3.840758e+14	4.500577e+15	1.083583e+13	7.358927e+11	4.040429e+12	1.032338e+13	3.038442e-08	1.553117e+12	6.904567e+02
1.807000e+02	3.769261e-10	5.090695e+15	3.819565e+14	4.488378e+15	1.082808e+13	7.348324e+11	4.012949e+12	1.033008e+13	3.217343e-08	1.546130e+12	6.905580e+02
1.808000e+02	3.753891e-10	5.067052e+15	3.798491e+14	4.476199e+15	1.082033e+13	7.337741e+11	3.985659e+12	1.033671e+13	3.406420e-08	1.539178e+12	6.906590e+02
1.809000e+02	3.738588e-10	5.043522e+15	3.777536e+14	4.464054e+15	1.081260e+13	7.327218e+11	3.958563e+12	1.034319e+13	3.606409e-08	1.532255e+12	6.907596e+02
1.810000e+02	3.723356e-10	5.020104e+15	3.756714e+14	4.451947e+15	1.080487e+13	7.316731e+11	3.931671e+12	1.034959e+13	3.817776e-08	1.525362e+12	6.908597e+02
1.811000e+02	3.708195e-10	4.996799e+15	3.736023e+14	4.439891e+15	1.079715e+13	7.306291e+11	3.904948e+12	1.035587e+13	4.041268e-08	1.518495e+12	6.909594e+02
1.812000e+02	3.693102e-10	4.973604e+15	3.715448e+14	4.427871e+15	1.078945e+13	7.295898e+11	3.878454e+12	1.036203e+13	4.277435e-08	1.511663e+12	6.910586e+02
1.813000e+02	3.678076e-10	4.950521e+15	3.694989e+14	4.415886e+15	1.078178e+13	7.285538e+11	3.852119e+12	1.036810e+13	4.527033e-08	1.504856e+12	6.911575e+02
1.814000e+02	3.663131e-10	4.927585e+15	3.674658e+14	4.403920e+15	1.077410e+13	7.275225e+11	3.825988e+12	1.037406e+13	4.790802e-08	1.498082e+12	6.912559e+02
1.815000e+02	3.648245e-10	4.904722e+15	3.654456e+14	4.392023e+15	1.076641e+13	7.264945e+11	3.800029e+12	1.037990e+13	5.069669e-08	1.491335e+12	6.913539e+02
1.816000e+02	3.633432e-10	4.882004e+15	3.634353e+14	4.380126e+15	1.075877e+13	7.254698e+11	3.774278e+12	1.038564e+13	5.364236e-08	1.484620e+12	6.914515e+02
1.817000e+02	3.618682e-10	4.859376e+15	3.614377e+14	4.368282e+15	1.075112e+13	7.244512e+11	3.748696e+12	1.039127e+13	5.675356e-08	1.477931e+12	6.915487e+02
1.818000e+02	3.604011e-10	4.836875e+15	3.594527e+14	4.356488e+15	1.074349e+13	7.234372e+11	3.723304e+12	1.039680e+13	6.004154e-08	1.471272e+12	6.916455e+02
1.819000e+02	3.589400e-10	4.814481e+15	3.574788e+14	4.344713e+15	1.073587e+13	7.224250e+11	3.698094e+12	1.040221e+13	6.351517e-08	1.464645e+12	6.917419e+02
1.820000e+02	3.574847e-10	4.792175e+15	3.555173e+14	4.332972e+15	1.072826e+13	7.214175e+11	3.673056e+12	1.040753e+13	6.718449e-08	1.458043e+12	6.918378e+02
1.821000e+02	3.560379e-10	4.770011e+15	3.535653e+14	4.321282e+15	1.072064e+13	7.204144e+11	3.648204e+12	1.041275e+13	7.105997e-08	1.451468e+12	6.919334e+02
1.822000e+02	3.545967e-10	4.747934e+15	3.516271e+14	4.309626e+15	1.071306e+13	7.194147e+11	3.623529e+12	1.041783e+13	7.515213e-08	1.444924e+12	6.920286e+02
1.823000e+02	3.531623e-10	4.725982e+15	3.496996e+14	4.297987e+15	1.070548e+13	7.184195e+11	3.599030e+12	1.042282e+13	7.947509e-08	1.438411e+12	6.921234e+02
1.824000e+02	3.517347e-10	4.704133e+15	3.477843e+14	4.286399e+15	1.069792e+13	7.174288e+11	3.574699e+12	1.042771e+13	8.403678e-08	1.431925e+12	6.922177e+02
1.825000e+02	3.503134e-10	4.682387e+15	3.458783e+14	4.274845e+15	1.069035e+13	7.164399e+11	3.550548e+12	1.043250e+13	8.885522e-08	1.425466e+12	6.923116e+02
1.826000e+02	3.488985e-10	4.660746e+15	3.439856e+14	4.263324e+15	1.068281e+13	7.154569e+11	3.526569e+12	1.043718e+13	9.394277e-08	1.419037e+12	6.924052e+02
1.827000e+02	3.474904e-10	4.639207e+15	3.421035e+14	4.251854e+15	1.067528e+13	7.144771e+11	3.502754e+12	1.044175e+13	9.931365e-08	1.412633e+12	6.924984e+02
1.828000e+02	3.460887e-10	4.617788e+15	3.402318e+14	4.240400e+15	1.066777e+13	7.135016e+11	3.479121e+12	1.044620e+13	1.049860e-07	1.406261e+12	6.925912e+02
1.829000e+02	3.446933e-10	4.596470e+15	3.383720e+14	4.228980e+15	1.066025e+13	7.125307e+11	3.455651e+12	1.045057e+13	1.109666e-07	1.399913e+12	6.926835e+02
1.830000e+02	3.433041e-10	4.575254e+15	3.365212e+14	4.217593e+15	1.065271e+13	7.115616e+11	3.432347e+12	1.045482e+13	1.172858e-07	1.393595e+12	6.927755e+02
1.831000e+02	3.419213e-10	4.554138e+15	3.346819e+14	4.206254e+15	1.064523e+13	7.105968e+11	3.409202e+12	1.045899e+13	1.239534e-07	1.387301e+12	6.928671e+02
1.832000e+02	3.405448e-10	4.533122e+15	3.328554e+14	4.194949e+15	1.063776e+13	7.096365e+11	3.386234e+12	1.046304e+13	1.309865e-07	1.381038e+12	6.929584e+02
1.833000e+02	3.391747e-10	4.512223e+15	3.310379e+14	4.183661e+15	1.063028e+13	7.086792e+11	3.363424e+12	1.046695e+13	1.384088e-07	1.374802e+12	6.930492e+02
1.834000e+02	3.378111e-10	4.491423e+15	3.292317e+14	4.172421e+15	1.062281e+13	7.077263e+11	3.340768e+12	1.047080e+13	1.462437e-07	1.368595e+12	6.931396e+02
1.835000e+02	3.364535e-10	4.470721e+15	3.274368e+14	4.161214e+15	1.061536e+13	7.067778e+11	3.318286e+12	1.047455e+13	1.545069e-07	1.362412e+12	6.932297e+02
1.836000e+02	3.351019e-10	4.450117e+15	3.256506e+14	4.150040e+15	1.060791e+13	7.058324e+11	3.295952e+12	1.047817e+13	1.632270e-07	1.356257e+12	6.933194e+02
1.837000e+02	3.337561e-10	4.429610e+15	3.238756e+14	4.138898e+15	1.060048e+13	7.048898e+11	3.273788e+12	1.048168e+13	1.724234e-07	1.350129e+12	6.934088e+02
1.838000e+02	3.324164e-10	4.409201e+15	3.221104e+14	4.127787e+15	1.059306e+13	7.039530e+11	3.251774e+12	1.048513e+13	1.821199e-07	1.344028e+12	6.934977e+02
1.839000e+02	3.310837e-10	4.388905e+15	3.203576e+14	4.116725e+15	1.058565e+13	7.030179e+11	3.229911e+12	1.048843e+13	1.923515e-07	1.337954e+12	6.935862e+02
1.840000e+02	3.297565e-10	4.368704e+15	3.186119e+14	4.105679e+15	1.057825e+13	7.020870e+11	3.208209e+12	1.049166e+13	2.031423e-07	1.331903e+12	6.936744e+02
1.841000e+02	3.284351e-10	4.348599e+15	3.168784e+14	4.094665e+15	1.057086e+13	7.011604e+11	3.186654e+12	1.049478e+13	2.145255e-07	1.325882e+12	6.937623e+02
1.842000e+02	3.271200e-10	4.328590e+15	3.151557e+14	4.083698e+15	1.056348e+13	7.002369e+11	3.165259e+12	1.049780e+13	2.265222e-07	1.319887e+12	6.938497e+02
1.843000e+02	3.258109e-10	4.308690e+15	3.134413e+14	4.072748e+15	1.055611e+13	6.993189e+11	3.144014e+12	1.050071e+13	2.391744e-07	1.313919e+12	6.939368e+02
1.844000e+02	3.245085e-10	4.288885e+15	3.117376e+14	4.061860e+15	1.054873e+13	6.984025e+11	3.122920e+12	1.050352e+13	2.525053e-07	1.307977e+12	6.940234e+02
1.845000e+02	3.232105e-10	4.269157e+15	3.100434e+14	4.050987e+15	1.054141e+13	6.974890e+11	3.101968e+12	1.050624e+13	2.665701e-07	1.302060e+12	6.941098e+02
1.846000e+02	3.219190e-10	4.249537e+15	3.083596e+14	4.040146e+15	1.053405e+13	6.965810e+11	3.081171e+12	1.050883e+13	2.813958e-07	1.296170e+12	6.941958e+02
1.847000e+02	3.206332e-10	4.230010e+15	3.066864e+14	4.029336e+15	1.052673e+13	6.956745e+11	3.060515e+12	1.051136e+13	2.970131e-07	1.290303e+12	6.942814e+02
1.848000e+02	3.193537e-10	4.210592e+15	3.050212e+14	4.018558e+15	1.051939e+13	6.947723e+11	3.040010e+12	1.051376e+13	3.134853e-07	1.284465e+12	6.943667e+02
1.849000e+02	3.180791e-10	4.191248e+15	3.033664e+14	4.007810e+15	1.051207e+13	6.938743e+11	3.019645e+12	1.051608e+13	3.308407e-07	1.278652e+12	6.944516e+02
1.850000e+02	3.168108e-10	4.172012e+15	3.017219e+14	3.997093e+15	1.050478e+13	6.929791e+11	2.999423e+12	1.051827e+13	3.491303e-07	1.272864e+12	6.945361e+02
1.851000e+02	3.155485e-10	4.152867e+15	3.000865e+14	3.986422e+15	1.049750e+13	6.920881e+11	2.979350e+12	1.052039e+13	3.684014e-07	1.267102e+12	6.946203e+02
1.852000e+02	3.142916e-10	4.133811e+15	2.984601e+14	3.975782e+15	1.049021e+13	6.912013e+11	2.959413e+12	1.052237e+13	3.887030e-07	1.261365e+12	6.947041e+02
