id	ei[keV]	xi[cm]	yi[cm]	zi[cm]	xdi[cm]	ydi[cm]	zdi[cm]
7435	6.472591000e+03	-5.883000000e-01	2.011200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7436	5.319128000e+03	-1.596000000e-02	5.709300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7437	2.320614000e+03	7.798500000e-01	-2.502100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7438	5.012490000e+03	8.405000000e-02	2.368700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7439	6.562154000e+03	-4.863000000e-02	-1.623500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7440	7.139564000e+03	2.586200000e-01	8.126400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7441	8.852441000e+03	6.048000000e-02	7.399500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7442	3.081943000e+03	-4.746000000e-02	9.937500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7443	6.306740000e+03	4.927000000e-01	7.082700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7444	8.877001000e+03	-6.766000000e-02	-3.172300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7445	1.266061000e+03	5.047600000e-01	6.310000000e-03	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7446	4.516291000e+03	-2.961100000e-01	-6.982600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7447	9.103241000e+03	4.437600000e-01	1.168800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7448	2.260613000e+03	-7.566800000e-01	2.862500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7449	3.617384000e+03	6.094900000e-01	3.984600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7450	8.705675000e+03	7.507300000e-01	1.000800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7451	4.177089000e+03	4.402900000e-01	6.823900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7452	1.427331000e+03	6.220900000e-01	1.248600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7453	8.257182000e+03	4.298600000e-01	1.603600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7454	2.084230000e+02	5.271200000e-01	1.046100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7455	8.941664000e+03	-1.040300000e-01	7.814400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7456	8.946417000e+03	-3.175600000e-01	1.268800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7457	5.010140000e+03	-3.468500000e-01	2.723000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7458	6.427692000e+03	1.881200000e-01	-4.677500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7459	6.439886000e+03	-2.859600000e-01	6.404900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7460	1.280221000e+03	5.797200000e-01	-5.088200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7461	5.686115000e+03	5.928800000e-01	6.301000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7462	7.609877000e+03	9.526300000e-01	-2.415000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7463	9.584751000e+03	4.870300000e-01	1.950000000e-03	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7464	1.413194000e+03	8.648400000e-01	-1.758000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7465	3.064153000e+03	3.519500000e-01	1.303900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7466	5.278255000e+03	3.207200000e-01	6.896800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7467	7.776930000e+02	-1.982000000e-02	4.137500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7468	2.559593000e+03	8.597600000e-01	-4.093200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7469	7.502049000e+03	4.517100000e-01	-2.560200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7470	3.563529000e+03	-3.066700000e-01	-3.139300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7471	5.014326000e+03	-6.001100000e-01	4.232200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7472	5.577509000e+03	-2.389400000e-01	-4.656800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7473	2.956771000e+03	5.473200000e-01	7.162300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7474	3.552410000e+02	3.959600000e-01	-5.214300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7475	9.672141000e+03	8.616900000e-01	-1.328300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7476	4.693752000e+03	1.093300000e-01	3.092400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7477	6.508406000e+03	6.433900000e-01	-3.948100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7478	5.881199000e+03	1.397900000e-01	1.243800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7479	4.101841000e+03	-1.339600000e-01	-2.703700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7480	7.510255000e+03	7.041300000e-01	4.364800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7481	5.892719000e+03	8.035800000e-01	-4.644800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7482	2.449110000e+03	5.108200000e-01	-8.418800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7483	4.751939000e+03	4.455300000e-01	7.755100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7484	8.541137000e+03	-1.640200000e-01	6.980900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7485	8.180107000e+03	-6.073200000e-01	-6.708600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7486	8.383686000e+03	2.753600000e-01	3.912700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7487	4.014677000e+03	-1.807000000e-01	5.074600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7488	4.305533000e+03	4.560000000e-02	1.715800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7489	6.612010000e+02	-5.802900000e-01	-4.315200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7490	3.187779000e+03	-9.406300000e-01	2.913800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7491	6.554682000e+03	-4.056300000e-01	-9.101900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7492	7.616959000e+03	3.931200000e-01	-4.409600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7493	4.800953000e+03	-2.828500000e-01	-8.879000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7494	6.169969000e+03	3.666100000e-01	7.281600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7495	8.635380000e+02	2.253600000e-01	2.233700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7496	1.446909000e+03	-3.483000000e-01	-2.213000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7497	3.403908000e+03	4.884500000e-01	2.286800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7498	8.800640000e+02	2.205000000e-01	2.029800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7499	5.797128000e+03	3.200000000e-01	8.025900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7500	2.988481000e+03	-4.804800000e-01	9.556000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7501	3.412979000e+03	-4.120000000e-03	-2.558800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7502	9.856751000e+03	5.345200000e-01	6.307800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7503	3.791236000e+03	5.798200000e-01	-6.115100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7504	6.047172000e+03	-3.123000000e-01	-4.064700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7505	4.507623000e+03	2.617400000e-01	-1.606700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7506	2.026220000e+02	4.667300000e-01	-7.301700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7507	1.918460000e+02	7.154100000e-01	-4.534000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7508	3.300073000e+03	1.814800000e-01	6.255700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7509	5.068624000e+03	-1.348900000e-01	-3.046900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7510	9.310474000e+03	-3.940400000e-01	-1.297800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7511	4.839484000e+03	5.982800000e-01	5.353200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7512	3.373670000e+02	-5.521700000e-01	-1.879600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7513	7.720390000e+02	-1.391700000e-01	-9.233500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7514	8.670848000e+03	-6.376500000e-01	-2.063000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7515	6.390849000e+03	-4.054300000e-01	6.812400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7516	5.378445000e+03	-2.957200000e-01	6.579900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7517	2.074270000e+03	7.275700000e-01	6.275900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7518	6.630011000e+03	-8.338500000e-01	3.080400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7519	9.794310000e+02	6.703600000e-01	6.696200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7520	2.273196000e+03	-3.360200000e-01	1.665600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7521	1.678500000e+03	-9.570200000e-01	-2.197200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7522	2.979103000e+03	-3.789900000e-01	3.898000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7523	8.242288000e+03	5.295200000e-01	1.759100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7524	8.459469000e+03	-5.700900000e-01	4.188800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7525	7.780549000e+03	-3.900900000e-01	8.924600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7526	3.079800000e+02	8.147000000e-02	1.267400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7527	8.619111000e+03	-7.928000000e-01	2.882300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7528	1.657710000e+03	-2.007600000e-01	5.084600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7529	1.251660000e+02	5.434000000e-01	3.116900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7530	6.775281000e+03	-7.452600000e-01	2.605900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7531	2.383857000e+03	3.495800000e-01	4.494300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7532	8.100191000e+03	-2.887700000e-01	4.526000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7533	8.323755000e+03	8.556100000e-01	5.029400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7534	4.951278000e+03	-2.965000000e-01	-2.289500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7535	5.680886000e+03	4.027000000e-02	-3.653100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7536	5.912214000e+03	-5.701800000e-01	3.698200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7537	2.892930000e+03	6.496000000e-01	3.743200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7538	1.839993000e+03	-4.878300000e-01	-2.273000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7539	2.547080000e+02	1.200500000e-01	-7.233100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7540	9.176463000e+03	-6.981400000e-01	-8.895000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7541	4.648974000e+03	-2.327500000e-01	6.969300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7542	1.669908000e+03	5.419200000e-01	-7.869300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7543	2.863749000e+03	-1.727300000e-01	-4.493800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7544	9.929780000e+02	-7.632300000e-01	2.784000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7545	6.869462000e+03	5.053300000e-01	-4.852700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7546	6.442851000e+03	5.572100000e-01	7.083500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7547	9.952350000e+02	-1.473300000e-01	9.264100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7548	9.315869000e+03	5.401800000e-01	6.991800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7549	5.909797000e+03	8.897500000e-01	-2.121000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7550	6.379816000e+03	2.599900000e-01	-1.512100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7551	4.889703000e+03	-1.315700000e-01	4.271300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7552	2.873433000e+03	5.561900000e-01	-8.060100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7553	2.779565000e+03	-7.549900000e-01	-5.667500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7554	3.997212000e+03	6.047500000e-01	-3.281500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7555	8.840215000e+03	-1.419100000e-01	-4.402000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7556	3.919488000e+03	4.704200000e-01	5.031700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7557	8.621685000e+03	5.871000000e-02	1.918700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7558	4.101038000e+03	2.883200000e-01	-8.781500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7559	2.217488000e+03	5.008300000e-01	-2.384100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7560	5.333187000e+03	7.210500000e-01	-3.147200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7561	3.360886000e+03	-5.994700000e-01	6.989600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7562	9.691590000e+03	1.112200000e-01	3.781800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7563	1.612105000e+03	5.503300000e-01	-4.780300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7564	8.702071000e+03	4.014000000e-02	1.354700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7565	9.596308000e+03	5.402500000e-01	6.321000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7566	6.012303000e+03	-1.250400000e-01	-6.290400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7567	3.921733000e+03	9.392000000e-02	1.587400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7568	2.462564000e+03	-8.484000000e-02	-9.175900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7569	9.762493000e+03	-9.659000000e-02	7.641400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7570	5.621744000e+03	2.989800000e-01	3.415400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7571	2.670420000e+02	5.097800000e-01	5.521100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7572	6.410115000e+03	1.471500000e-01	-7.600100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7573	1.631445000e+03	5.033600000e-01	7.914700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7574	6.227432000e+03	-6.275000000e-02	2.361000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7575	6.345974000e+03	-2.732400000e-01	2.702600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7576	8.373279000e+03	-8.053500000e-01	-2.049400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7577	5.644845000e+03	9.898000000e-02	-8.000000000e-04	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7578	1.111471000e+03	1.738100000e-01	-1.381000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7579	4.864350000e+02	7.357800000e-01	-2.311300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7580	4.660764000e+03	4.556100000e-01	6.288700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7581	4.334119000e+03	-5.151800000e-01	-2.045800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7582	3.780654000e+03	-8.811300000e-01	5.505000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7583	9.661514000e+03	7.085400000e-01	2.668600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7584	7.439879000e+03	6.263000000e-02	5.757100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7585	6.944912000e+03	-6.300500000e-01	-4.759700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7586	5.617953000e+03	3.223000000e-02	7.578000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7587	8.412520000e+02	-6.540600000e-01	-1.446900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7588	4.301299000e+03	5.724000000e-02	2.342000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7589	6.589163000e+03	-7.394800000e-01	-1.847600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7590	3.622066000e+03	-7.037000000e-02	8.486000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7591	7.167902000e+03	-8.156100000e-01	-1.571400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7592	8.118876000e+03	-5.868400000e-01	7.496500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7593	7.075224000e+03	6.911000000e-01	1.250300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7594	3.174444000e+03	-1.505000000e-01	-6.435600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7595	8.600992000e+03	-7.651800000e-01	-1.760200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7596	1.036063000e+03	-1.140000000e-03	4.286000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7597	5.830736000e+03	5.930400000e-01	6.933000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7598	9.478632000e+03	-5.621700000e-01	-3.487000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7599	5.455470000e+03	7.484600000e-01	1.676100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7600	6.284000000e+01	8.079600000e-01	1.306800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7601	8.629310000e+02	1.125200000e-01	4.580800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7602	5.427947000e+03	7.470000000e-03	1.902000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7603	7.991411000e+03	-7.254500000e-01	6.335000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7604	1.637576000e+03	-3.210000000e-03	1.449800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7605	4.705245000e+03	3.393100000e-01	8.259400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7606	9.984107000e+03	9.080900000e-01	-2.553000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7607	1.168639000e+03	-4.332600000e-01	-9.767000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7608	9.461853000e+03	-6.899000000e-02	-4.904900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7609	6.584442000e+03	8.532200000e-01	-3.260500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
